ORDER	SENTENCE	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
20623	Die neue Studie der Bank of England schätzt, dass 30 Prozent aller Aktien und Anleihen betroffen wären.	schätzt	2709	    1,059	0.0023	710.3125	german_de_news_2015_00337524
20624	Er schätzt, dass die Anlage Ende Juli Strom liefern wird.	schätzt	2709	    1,059	0.0023	847.8	german_de_news_2013_00472282
20625	Er schätzt den offenen Austausch und spricht klare Worte.	schätzt	2709	    1,059	0.0023	1256.5556	german_de_news_2015_00444997
20626	Schon Anfang des Jahres geht es aber in vielen Branchen ein Stück nach oben.	branchen	2710	    1,058	0.0023	416.7143	german_de_news_2015_00749855
20627	Dieses Problem kennen ja auch andere Branchen gut.	branchen	2710	    1,058	0.0023	616.375	german_de_news_2014_00361713
20628	'Dies ist vermutlich auch ein Signal für andere wichtige Branchen.'	branchen	2710	    1,058	0.0023	730.2	german_de_news_2014_00365265
20629	Im Kanton Zürich etwa können diese lediglich in bestimmten Branchen arbeiten.	branchen	2710	    1,058	0.0023	779.8182	german_de_news_2013_00595170
20630	Manche Branchen blieben hinter ihren Möglichkeiten zurück.	branchen	2710	    1,058	0.0023	1043.8571	german_de_news_2014_00649719
20631	Und wenn ich mich auch noch ganz gut fühle, dann sagt doch die Statistik, dass ich nicht mehr so viel vom Leben vor mir habe.	fühle	2710	    1,058	0.0023	280.625	german_de_news_2014_00852993
20632	Ich bin gerne in Frankfurt, ich fühle mich hier sehr wohl.	fühle	2710	    1,058	0.0023	477.8	german_de_news_2015_00541367
20633	«Im Moment fühle ich mich richtig gut», meinte die 25-Jährige.	fühle	2710	    1,058	0.0023	594.7	german_de_news_2013_00598620
20634	Warum fühle ich mich verletzt?	fühle	2710	    1,058	0.0023	755.4	german_de_news_2013_00917669
20635	Ich fühle mich jung im Herzen.	fühle	2710	    1,058	0.0023	1240.5	german_de_news_2013_00572978
20636	Bis auf eine einzige Situation haben wir es gegen Irland richtig gemacht.	irland	2710	    1,058	0.0023	427.6667	german_de_news_2015_00122437
20637	Nicht anders sieht es bei Ländern wie Portugal, Irland und Italien aus.	irland	2710	    1,058	0.0023	608.25	german_de_news_2015_00696613
20638	Irland liegt nur zwei Punkte hinter Polen.	irland	2710	    1,058	0.0023	780.7143	german_de_news_2015_00601448
20639	Zu Irland fehlen noch Angaben.	irland	2710	    1,058	0.0023	897.8	german_de_news_2015_00948455
20640	Denken Sie an Spanien, an Irland und an Zypern.	irland	2710	    1,058	0.0023	1080.1429	german_de_news_2013_00228452
20641	Vor allem wäre interessant zu wissen was denn nun eigentlich die Kriterien sind, die.	kriterien	2710	    1,058	0.0023	440.1538	german_de_news_2013_00907723
20642	Doch funktionieren diese Kriterien auch noch, wenn der Nachwuchs mit unterwegs ist?	kriterien	2710	    1,058	0.0023	673.25	german_de_news_2014_00393072
20643	Wenn Nachrichten diese Kriterien erfüllen, bringen wir sie.	kriterien	2710	    1,058	0.0023	756.25	german_de_news_2015_00902980
20644	Nach welchen Kriterien die Auswahl getroffen wird, ist unklar.	kriterien	2710	    1,058	0.0023	928	german_de_news_2014_00695812
20645	Nach welchen Kriterien wurden Lehrer überprüft?	kriterien	2710	    1,058	0.0023	1445.6667	german_de_news_2015_00687976
20646	Denn genau so hatte der FCB nicht mehr werden wollen.	fcb	2711	    1,057	0.0023	350.7	german_de_news_2014_00226838
20647	Der FCB konnte die Situation jedoch nutzen und funktioniert mittlerweile auch ohne erfolgreich.	fcb	2711	    1,057	0.0023	533.4615	german_de_news_2013_00255253
20648	Chancen beim FCB rechnet er sich keine aus.	fcb	2711	    1,057	0.0023	658.75	german_de_news_2014_00134722
20649	Drei Punkte – und der FCB wäre praktisch Meister.	fcb	2711	    1,057	0.0023	808.25	german_de_news_2013_00422637
20650	Ansonsten wars dem FCB offenbar egal.	fcb	2711	    1,057	0.0023	1404.1667	german_de_news_2014_00057773
20651	Doch am Ende des Tages ist nicht einmal mehr der Kaiser zu halten.	kaiser	2711	    1,057	0.0023	389.5385	german_de_news_2014_00388537
20652	Wie recht der Kaiser da hat!	kaiser	2711	    1,057	0.0023	535.8333	german_de_news_2013_00954680
20653	Auch Kaiser hatte festgestellt, „dass die Abstimmung noch nicht so funktioniert hat.	kaiser	2711	    1,057	0.0023	650.5	german_de_news_2015_00076596
20654	Seit Beginn des 21. Jahrhunderts ist der amerikanische Präsident ein Kaiser.	kaiser	2711	    1,057	0.0023	804.4	german_de_news_2015_00759375
20655	Am heutigen Samstag feiert Kaiser den 65. Geburtstag.	kaiser	2711	    1,057	0.0023	1150.4286	german_de_news_2013_00046953
20656	Auch im Interview mit Keystone erklärt er, was der Deal für die Banken bedeutet.	keystone	2711	    1,057	0.0023	561.2857	german_de_news_2013_00073130
20657	Keystone Der Blick zurück stellt nicht zufrieden.	keystone	2711	    1,057	0.0023	699.7143	german_de_news_2015_00618716
20658	Keystone Wann läuft er wieder für den FCB auf?	keystone	2711	    1,057	0.0023	776.5556	german_de_news_2014_00624942
20659	Keystone Wien 2003 – Der erste Titel, den Federer verteidigen kann.	keystone	2711	    1,057	0.0023	946.1111	german_de_news_2014_00624951
20660	Keystone Federer spielt bei hohen Temperaturen.	keystone	2711	    1,057	0.0023	1388.8333	german_de_news_2014_00624842
20661	Dann will ich mal sehen was die Londoner Politik macht..	londoner	2711	    1,057	0.0023	390.6	german_de_news_2015_00159968
20662	Hier ein Foto von ihrem Londoner Konzert.	londoner	2711	    1,057	0.0023	791.2857	german_de_news_2014_00537678
20663	Seit Jänner konnte kein anderes Premier-League-Team mehr Punkte sammeln als die Londoner.	londoner	2711	    1,057	0.0023	853.7143	german_de_news_2013_00799457
20664	Er muss wohl für das Londoner Derby am Samstag beim FC Arsenal passen.	londoner	2711	    1,057	0.0023	878.6923	german_de_news_2015_00443821
20665	Die Londoner Klinik bezeichnete ihren Zustand als „ernst“.	londoner	2711	    1,057	0.0023	1254.625	german_de_news_2015_00331207
20666	Das ist es den vielen Menschen, die in Russland die letzte große Hoffnung für die Welt sehen, schuldig.	schuldig	2711	    1,057	0.0023	379.6875	german_de_news_2015_00183430
20667	Vier von ihnen sind nun schuldig gesprochen worden.	schuldig	2711	    1,057	0.0023	620.625	german_de_news_2013_00900297
20668	Allerdings bleibt sie bei vielen Punkten eine Begründung schuldig.	schuldig	2711	    1,057	0.0023	738.6667	german_de_news_2015_00028486
20669	Die Toten dürfen ohne Urteil als schuldig gelten.	schuldig	2711	    1,057	0.0023	890.875	german_de_news_2015_00371620
20670	Schuldig im Sinne der Anklage.	schuldig	2711	    1,057	0.0023	1373.6	german_de_news_2014_00760905
20671	Umgehend wird entschieden, ihnen das Kind wieder zu geben - obwohl die Staatsanwaltschaft ihre Ermittlungen noch nicht abgeschlossen hat.	umgehend	2711	    1,057	0.0023	506.7222	german_de_news_2014_00835871
20672	Deswegen sollen diese nun «umgehend» wieder ermöglicht werden.	umgehend	2711	    1,057	0.0023	744.75	german_de_news_2013_00294628
20673	Der Fahrer wurde umgehend festgenommen.	umgehend	2711	    1,057	0.0023	981.2	german_de_news_2015_00246377
20674	Ich habe die Beamten aufgefordert, die Kontrolle umgehend zu beenden.	umgehend	2711	    1,057	0.0023	1100.7778	german_de_news_2015_00545499
20675	Angriffe auf Separatisten umgehend beenden.	umgehend	2711	    1,057	0.0023	1835.6	german_de_news_2014_00055106
20676	Ob sie etwas mit der Attacke zu tun hatten, war zunächst nicht bekannt.	attacke	2712	    1,056	0.0023	327.4615	german_de_news_2015_00712715
20677	Das Risiko aber ist hoch: Unternehmen zahlen durchschnittlich 48 Millionen Euro, wenn sie Opfer einer solchen Attacke geworden sind.	attacke	2712	    1,056	0.0023	545	german_de_news_2015_00195803
20678	Bei der Attacke wurde niemand verletzt.	attacke	2712	    1,056	0.0023	669.3333	german_de_news_2015_00102907
20679	Also treibt er seine Spieler im Training zur Attacke.	attacke	2712	    1,056	0.0023	803.4444	german_de_news_2013_00038986
20680	Fünf weitere Menschen erlitten bei der Attacke unterschiedlich schwere Verletzungen.	attacke	2712	    1,056	0.0023	1134.3	german_de_news_2015_00493200
20681	«In den Filialen hat sich schon etwas verändert, es sieht nicht mehr wie früher aus.	filialen	2712	    1,056	0.0023	371.1333	german_de_news_2013_00608758
20682	Deshalb setzen wir ganz bewusst auch weiter auf Filialen.	filialen	2712	    1,056	0.0023	600.3333	german_de_news_2015_00280141
20683	Und das ist gerade für kleine Filialen mit wenigen Mitarbeitern eine Herausforderung.	filialen	2712	    1,056	0.0023	668.3333	german_de_news_2015_00831620
20684	Filialen setzen ihr Wort um.	filialen	2712	    1,056	0.0023	898.2	german_de_news_2015_00481734
20685	Die übrigen Filialen seien stabil.	filialen	2712	    1,056	0.0023	1457.2	german_de_news_2015_00372816
20686	Ein Neubau ist zwar geplant, dürfte aber erst in vier bis fünf Jahren fertig sein, hieß es zuletzt.	neubau	2712	    1,056	0.0023	428.7778	german_de_news_2014_00428640
20687	Die Kosten für den Neubau wurden damals auf rund 90 Millionen Franken geschätzt.	neubau	2712	    1,056	0.0023	592.5	german_de_news_2015_00328039
20688	Gibt es einen Plan, wie der Neubau aussehen soll?	neubau	2712	    1,056	0.0023	682.1111	german_de_news_2013_00542103
20689	Neubau fand zuletzt jedoch kaum statt.	neubau	2712	    1,056	0.0023	792	german_de_news_2013_00734103
20690	Neubau ist zurzeit im Vorteil.	neubau	2712	    1,056	0.0023	1289.6	german_de_news_2013_00734108
20691	In weiteren 30 Prozent liegt sie bei beiden Partnern.	partnern	2712	    1,056	0.0023	460.25	german_de_news_2013_00634510
20692	Diese werden von Microsoft und Partnern genutzt, um die Software zu verbessern.	partnern	2712	    1,056	0.0023	566.6667	german_de_news_2015_00360549
20693	Unter den Euro-Partnern wolle das keiner.	partnern	2712	    1,056	0.0023	657.8571	german_de_news_2015_00849153
20694	Wir sind natürlich offen für Vorschläge von anderen Partnern für alternative Wege.	partnern	2712	    1,056	0.0023	854.7273	german_de_news_2015_00929823
20695	Die Kölner Firma sucht unterdessen nach weiteren Partnern.	partnern	2712	    1,056	0.0023	1153.75	german_de_news_2015_00326917
20696	Dann sei wirklich zu sagen: Jetzt reichte es auch einmal.	reichte	2712	    1,056	0.0023	385.4	german_de_news_2014_00159911
20697	Aber es reichte nur für das kleine Finale.	reichte	2712	    1,056	0.0023	543.75	german_de_news_2014_00012899
20698	Die Idee alleine reichte für einen Sieg nämlich nicht aus.	reichte	2712	    1,056	0.0023	617.2	german_de_news_2015_00322122
20699	Für eine Beratung reichte die Zeit nicht.	reichte	2712	    1,056	0.0023	791	german_de_news_2014_00504079
20700	Kein Wunder, dass es US-Außenminister John Kerry irgendwann reichte.	reichte	2712	    1,056	0.0023	1213.4	german_de_news_2013_00654565
20701	Jetzt fehlte nur noch ein „Ja, ich will“ von der Bevölkerung.	fehlte	2713	    1,055	0.0023	363.4545	german_de_news_2015_00609110
20702	In der Krise fehlte den Griechen das Geld für einen Urlaub im eigenen Land.	fehlte	2713	    1,055	0.0023	595.7143	german_de_news_2015_00580484
20703	Bis zum Schluss fehlte mir aber eine echte Idee.	fehlte	2713	    1,055	0.0023	758.6667	german_de_news_2014_00126216
20704	Es fehlte auch der direkte Zug zum Tor.	fehlte	2713	    1,055	0.0023	915.625	german_de_news_2015_00454823
20705	Vom Verdächtigen selber fehlte jede Spur.	fehlte	2713	    1,055	0.0023	1561.6667	german_de_news_2013_00902061
20706	Ich habe auch so mein Problem mit dem Moderator.	moderator	2714	    1,054	0.0022	428.1111	german_de_news_2013_00574349
20707	Doch der Moderator hat schon einen neuen Plan.	moderator	2714	    1,054	0.0022	538.25	german_de_news_2015_00387845
20708	Was auch am Moderator liegt.	moderator	2714	    1,054	0.0022	613.4	german_de_news_2015_00883893
20709	Auch ein Moderator brachte bislang keine Lösung.	moderator	2714	    1,054	0.0022	709.8571	german_de_news_2014_00073070
20710	TV-Duell zur Bundestagswahl 2013: Welchen Moderator fanden Sie am besten?	moderator	2714	    1,054	0.0022	1112.2	german_de_news_2013_00855542
20711	Besonders hart wird es in der Hauptstadt, wenn es um einen Parkplatz geht.	parkplatz	2714	    1,054	0.0022	482.9167	german_de_news_2014_00116799
20712	Aber der Parkplatz natürlich nicht.	parkplatz	2714	    1,054	0.0022	607.6	german_de_news_2014_00011019
20713	Sogar ein Parkplatz ist für Kunden vorhanden.	parkplatz	2714	    1,054	0.0022	732.5714	german_de_news_2013_00822924
20714	Dann braucht niemand einen neuen Parkplatz bauen.	parkplatz	2714	    1,054	0.0022	837.5714	german_de_news_2013_00158780
20715	Anwohner bezahlen für ihren Parkplatz.	parkplatz	2714	    1,054	0.0022	1341.8	german_de_news_2015_00062231
20716	Der Wandel muss kommen, auch wenn er uns nicht gar so leicht fällt.	wandel	2714	    1,054	0.0022	371.4615	german_de_news_2015_00275560
20717	Auch hier gibt die Studie Hinweise auf einen Wandel.	wandel	2714	    1,054	0.0022	529.4444	german_de_news_2015_00074943
20718	Warum hätten Sie den Wandel ohne sie nicht geschafft?	wandel	2714	    1,054	0.0022	629	german_de_news_2013_00917849
20719	Die Branche hat den Wandel noch nicht verstanden“, sagen Experten.	wandel	2714	    1,054	0.0022	740.3	german_de_news_2014_00299899
20720	Treibt die Arbeit den digitalen Wandel?	wandel	2714	    1,054	0.0022	1317.5	german_de_news_2014_00825094
20721	Die ausländischen Besucher wollen verstehen, aber es gibt nichts zu verstehen.	ausländischen	2715	    1,053	0.0022	533.3	german_de_news_2015_00291791
20722	Man habe „ein Interesse daran, auch die ausländischen Autofahrer zu beteiligen“, sagte er zur Begründung.	ausländischen	2715	    1,053	0.0022	721.6667	german_de_news_2013_00680821
20723	Mit zahlreichen ausländischen Banken haben sich die USA bereits verglichen.	ausländischen	2715	    1,053	0.0022	795.4	german_de_news_2015_00672776
20724	Und die ausländischen Autofahrer hier?	ausländischen	2715	    1,053	0.0022	887	german_de_news_2015_00833416
20725	Unklar ist derzeit, welche ausländischen Truppen gemeint sind.	ausländischen	2715	    1,053	0.0022	1138.5	german_de_news_2015_00846230
20726	Fast 900 Euro erhielten Herr und Frau K. jetzt von der Versicherung zurück.	erhielten	2715	    1,053	0.0022	682.4167	german_de_news_2013_00507221
20727	Sechs erhielten für ihre Arbeit eine Eins. Drei fielen durch.	erhielten	2715	    1,053	0.0022	701	german_de_news_2015_00753879
20728	Jährlich erhielten die Anleger sechs bis acht Prozent Zinsen.	erhielten	2715	    1,053	0.0022	842.2222	german_de_news_2014_00610189
20729	Aufgrund der Finanzkrise erhielten sie von den griechischen Banken kaum noch Kredite.	erhielten	2715	    1,053	0.0022	941.75	german_de_news_2015_00085627
20730	Auch Apps des Unternehmens erhielten Updates.	erhielten	2715	    1,053	0.0022	1239.5	german_de_news_2014_00067402
20731	Fahrzeug ging in Flammen auf Wie schnell der Fahrer unterwegs war, ist noch nicht bekannt.	flammen	2715	    1,053	0.0022	438.6	german_de_news_2015_00477673
20732	Zum Bericht: „Sechs Autos gehen in Flammen auf“	flammen	2715	    1,053	0.0022	587.375	german_de_news_2013_00987745
20733	In letzter Minute wurden zwei Frauen von der Feuerwehr vor den Flammen gerettet.	flammen	2715	    1,053	0.0022	721.9231	german_de_news_2013_00625750
20734	Die Flammen sollen schon aus dem Dach schlagen.	flammen	2715	    1,053	0.0022	853	german_de_news_2014_00313500
20735	Meine Arme breiten sich um dich aus wie Flammen.	flammen	2715	    1,053	0.0022	1134.8889	german_de_news_2015_00654778
20736	Da war ich schon sehr überrascht, ihre Probleme beim Test in Abu Dhabi zu sehen - und sie haben immer noch Probleme.	abu	2716	    1,052	0.0022	495.15	german_de_news_2015_00214752
20737	Als er in Abu Dhabi gegen Vettel verloren hatte, war klar, dass er das nie mehr schaffen würde.	abu	2716	    1,052	0.0022	575.1765	german_de_news_2015_00035746
20738	Da ist zum einen wieder die Hitze, mit der er bereits in Abu Dhabi zu kämpfen hatte.	abu	2716	    1,052	0.0022	594.2353	german_de_news_2015_00148873
20739	Außer vielleicht, dass sie dadurch etwas mehr Geld von Abu Dhabi bekommen, weil die Weltmeisterschaft erst dort im letzten Rennen entschieden wird.	abu	2716	    1,052	0.0022	616.2273	german_de_news_2014_00094185
20740	Und das nicht erst seit dem Großen Preis von Abu Dhabi.	abu	2716	    1,052	0.0022	625.0909	german_de_news_2013_00868223
20741	Auf Facebook selbst können Sie eine Sammlung Ihrer Daten nicht verhindern.	sammlung	2716	    1,052	0.0022	448.7273	german_de_news_2015_00085127
20742	Frage 4: Wenn die Sammlung nicht verkauft wird, wo wird sie eine neue Bleibe finden?	sammlung	2716	    1,052	0.0022	535.0769	german_de_news_2015_00488819
20743	Auch wenn es noch Veränderungen an Details geben dürfte: Es spricht kaum noch etwas gegen den Aufbau einer persönlichen Sammlung.	sammlung	2716	    1,052	0.0022	673.8333	german_de_news_2014_00079136
20744	Weitere Informationen liefert eine Frage-Antwort-Sammlung.	sammlung	2716	    1,052	0.0022	847.5714	german_de_news_2014_00902189
20745	Phase zwei ist die Sammlung der Vorschläge und die politische Beratung.	sammlung	2716	    1,052	0.0022	1038.8	german_de_news_2013_00765313
20746	Das sind aber ebenso wie Deutschland sichere Staaten.	sichere	2716	    1,052	0.0022	524.5	german_de_news_2014_00200878
20747	Aber den Leuten muss klar sein: Sichere und gute Lebensmittel haben ihren Preis, der bezahlt werden muss.	sichere	2716	    1,052	0.0022	644.3125	german_de_news_2013_00011933
20748	Auch im zweiten Satz sah der TSV lange Zeit wie der sichere Sieger aus.	sichere	2716	    1,052	0.0022	783.7692	german_de_news_2013_00073351
20749	Schweizer Franken gilt als besonders sichere Währung.	sichere	2716	    1,052	0.0022	976.8571	german_de_news_2013_00790119
20750	Keine Solidarität ohne sichere Finanzierung	sichere	2716	    1,052	0.0022	1530.2	german_de_news_2013_00653838
20751	Daher haben diese ein Recht darauf, befragt zu werden – und nicht die ganze Stadt.	befragt	2717	    1,051	0.0022	329.4286	german_de_news_2013_00148413
20752	Weder das Parlament noch die Bevölkerung wurden aber zu dem Schritt befragt.	befragt	2717	    1,051	0.0022	516.9167	german_de_news_2015_00889844
20753	In Deutschland wurden 508 Frauen befragt.	befragt	2717	    1,051	0.0022	653.2	german_de_news_2014_00589645
20754	Er sei in den bisherigen Ermittlungen niemals befragt worden.	befragt	2717	    1,051	0.0022	817.4444	german_de_news_2013_00472839
20755	Warum Edward Snowden Putin live befragt hat..	befragt	2717	    1,051	0.0022	1312.4286	german_de_news_2014_00891153
20756	Ich habe mich noch nie bemüht, nicht wie eine Frau zu laufen.	bemüht	2717	    1,051	0.0022	373.0833	german_de_news_2014_00551560
20757	Jetzt bemüht man sich, mit Hilfe der Stadt wenigstens die soziale Arbeit weiter zu führen.	bemüht	2717	    1,051	0.0022	565.1333	german_de_news_2014_00614765
20758	Wieder bemüht er einen Vergleich.	bemüht	2717	    1,051	0.0022	679.4	german_de_news_2015_00912768
20759	Die UN bemüht sich, den Flüchtlingen zu helfen.	bemüht	2717	    1,051	0.0022	792.875	german_de_news_2015_00373551
20760	Die Bundesregierung bemüht sich unterdessen um Aufklärung durch die Amerikaner.	bemüht	2717	    1,051	0.0022	1073.5556	german_de_news_2013_00313611
20761	Die Kinder nehmen sich gegenseitig so an, wie sie sind.	gegenseitig	2717	    1,051	0.0022	358.2	german_de_news_2014_00328089
20762	Gegenseitig hätten sie versucht, sich Kraft zu geben.	gegenseitig	2717	    1,051	0.0022	614.625	german_de_news_2014_00512831
20763	Es soll Menschen ermöglichen, sich aktiv gegenseitig zu helfen und zu unterstützen.	gegenseitig	2717	    1,051	0.0022	697.2727	german_de_news_2013_00497784
20764	Aber sie haben zusammen gehalten und sich gegenseitig geholfen!	gegenseitig	2717	    1,051	0.0022	809.3333	german_de_news_2014_00016087
20765	Die Partner fühlen sich gegenseitig verantwortlich.	gegenseitig	2717	    1,051	0.0022	1084.6667	german_de_news_2014_00343103
20766	Ob das aber besser ist, bleibt offen, denn es geht den Kindern, die es wissen, nicht besser als jenen, die es nicht wissen.	jenen	2717	    1,051	0.0022	338.5294	german_de_news_2013_00750895
20767	Dieser musste mit jenen geschlossen werden, die für den Krieg verantwortlich waren.	jenen	2717	    1,051	0.0022	547.25	german_de_news_2015_00356494
20768	Zu diesem Zweck sucht er offenbar das Gespräch mit jenen Staaten, die zwar die Linie der EU unterstützen, gleichzeitig aber auch zu einem Dialog bereit sind.	jenen	2717	    1,051	0.0022	621.125	german_de_news_2014_00953821
20769	Er könne sich nicht genau an jenen Abend erinnern, sagte der Angeklagte gestern vor Gericht.	jenen	2717	    1,051	0.0022	674.2667	german_de_news_2013_00469702
20770	Die Schuld hängt an jenen, die solche Waffen produzieren lassen.	jenen	2717	    1,051	0.0022	1157.8889	german_de_news_2014_00351982
20771	Wir hatten in den letzten zwei Jahren überhaupt keine Stabilität.	stabilität	2718	    1,048	0.0022	394.5	german_de_news_2015_00926343
20772	Bei beiden Apps hat Facebook zudem nach eigenen Angaben die Stabilität verbessert.	stabilität	2718	    1,048	0.0022	580	german_de_news_2013_00099188
20773	Die entscheidende Frage scheint dabei zu sein, ob man auf Stabilität oder auf Menschenrechte setzt.	stabilität	2718	    1,048	0.0022	689.9286	german_de_news_2015_00305657
20774	3. Windows-Updates für mehr Sicherheit und Stabilität Windows aktualisiert sich automatisch, wenn Sie das „Windows-Update“ entsprechend eingestellt haben.	stabilität	2718	    1,048	0.0022	787	german_de_news_2014_00005433
20775	Die finanzielle Stabilität der Republik Österreich. Die ORF.	stabilität	2718	    1,048	0.0022	1181.4286	german_de_news_2014_00313056
20776	Und man hat sich auf zwei Jahre festgelegt.	festgelegt	2719	    1,047	0.0022	379.25	german_de_news_2014_00848227
20777	Für eine nächste Diskussion zu diesem Thema sei noch kein Termin festgelegt worden, hieß es.	festgelegt	2719	    1,047	0.0022	544.8667	german_de_news_2014_00504181
20778	In der Vorbereitung wird festgelegt, wer spielt, da kann man kämpfen.	festgelegt	2719	    1,047	0.0022	619.4545	german_de_news_2014_00588612
20779	Dieser müsse neu festgelegt werden.	festgelegt	2719	    1,047	0.0022	751.4	german_de_news_2015_00356488
20780	In Paris wurden keinerlei Regeln festgelegt.	festgelegt	2719	    1,047	0.0022	1165.8333	german_de_news_2015_00593077
20781	Die Bahn macht mobil - wo immer sie kann.	mobil	2719	    1,047	0.0022	493.25	german_de_news_2014_00294135
20782	Die Menschen erleben ihre Freiheit dadurch, dass man ihnen die Chance gibt, mobil zu sein.	mobil	2719	    1,047	0.0022	572.6429	german_de_news_2015_00333869
20783	Android sei ursprünglich nicht einmal als Mobil-Betriebssystem entwickelt worden.	mobil	2719	    1,047	0.0022	816.2	german_de_news_2014_00052826
20784	Motorsport gibt es auch mobil!	mobil	2719	    1,047	0.0022	918.6	german_de_news_2014_00682774
20785	Fotos und Videos veröffentlichen, geht mobil sogar einfacher.	mobil	2719	    1,047	0.0022	1224.875	german_de_news_2015_00488431
20786	«Hier geht es um ein Anliegen, das die Menschen in der Stadt bewegt.	anliegen	2720	    1,046	0.0022	412	german_de_news_2014_00538076
20787	Mir ist es ein Anliegen, dass mich die Leute mögen.	anliegen	2720	    1,046	0.0022	624.1	german_de_news_2013_00695607
20788	Das war wohl unser Anliegen.	anliegen	2720	    1,046	0.0022	719	german_de_news_2013_00214985
20789	Die treten mit ihrem Anliegen für jeden Arbeitnehmer ein.	anliegen	2720	    1,046	0.0022	839.6667	german_de_news_2015_00371984
20790	Mitglieder können darüber hinaus ihre Anliegen präsentieren, Aktivitäten und Informationen teilen und Spenden sammeln.	anliegen	2720	    1,046	0.0022	1095.1538	german_de_news_2014_00675378
20791	Doch die Richter in Luxemburg sehen das nun anders.	luxemburg	2720	    1,046	0.0022	525.4444	german_de_news_2015_00388751
20792	Das Unternehmen zahlt in Frankreich und anderen Ländern kaum Steuern, weil es seinen europäischen Sitz in Luxemburg hat.	luxemburg	2720	    1,046	0.0022	606	german_de_news_2014_00207405
20793	Wirtschaft in den Euro-Ländern wächst etwas schneller Luxemburg (dpa) - Die Wirtschaft in den Euro-Ländern ist im ersten Halbjahr stärker gewachsen als zunächst bekannt.	luxemburg	2720	    1,046	0.0022	676.2	german_de_news_2015_00930842
20794	Amazon zahlt in Frankreich kaum Steuern, weil der Konzern in Luxemburg einen Sitz hat.	luxemburg	2720	    1,046	0.0022	808.6154	german_de_news_2013_00043522
20795	Der Schlüssel dafür liege in Luxemburg.	luxemburg	2720	    1,046	0.0022	1271.6667	german_de_news_2014_00267076
20796	Damals scheiterte er mit seiner Idee, doch das muss ja nicht so bleiben.	scheiterte	2720	    1,046	0.0022	367.6923	german_de_news_2015_00149900
20797	Die Familie des Studenten scheiterte unterdessen mit ihren Versuchen, die Täter vor Gericht zu bringen.	scheiterte	2720	    1,046	0.0022	722.7143	german_de_news_2014_00311827
20798	Doch die Initiative im Senat scheiterte im April letzten Jahres.	scheiterte	2720	    1,046	0.0022	858.2222	german_de_news_2014_00391487
20799	England dagegen scheiterte dreimal, u.a. 1990 im Halbfinale gegen Deutschland.	scheiterte	2720	    1,046	0.0022	1075.9	german_de_news_2014_00437879
20800	Ihr Anliegen scheiterte letztlich klar.	scheiterte	2720	    1,046	0.0022	1452.8	german_de_news_2015_00554275
20801	Warum ist das nicht der Schwerpunkt in Berlin und in Brüssel?	schwerpunkt	2720	    1,046	0.0022	440.8	german_de_news_2015_00882891
20802	Im Moment gehe ich zwei Tage die Woche von Tür zu Tür, in der vergangenen Woche lag der Schwerpunkt auf Nordrhein-Westfalen.	schwerpunkt	2720	    1,046	0.0022	675.7368	german_de_news_2013_00598626
20803	Ein weiterer Schwerpunkt liegt auf Angeboten für Familien.	schwerpunkt	2720	    1,046	0.0022	834	german_de_news_2013_00457092
20804	Ein weitere Schwerpunkt sind neue Technologien.	schwerpunkt	2720	    1,046	0.0022	939.3333	german_de_news_2013_00457198
20805	Der Schwerpunkt liege weiter an der deutsch-österreichischen Grenze.	schwerpunkt	2720	    1,046	0.0022	1129.25	german_de_news_2015_00266675
20806	Eine Prognose habe ich aber noch nie abgegeben und werde es auch nicht machen.	abgegeben	2721	    1,045	0.0022	419.7857	german_de_news_2013_00441494
20807	Ab sofort können bis 26. April die Stimmen abgegeben werden.	abgegeben	2721	    1,045	0.0022	541	german_de_news_2013_00021265
20808	Weil dieser zuvor ein Versprechen abgegeben haben soll.	abgegeben	2721	    1,045	0.0022	699.625	german_de_news_2015_00891618
20809	Insgesamt wurden in der zweiten Kategorie 3050 Stimmen abgegeben.	abgegeben	2721	    1,045	0.0022	794.5	german_de_news_2013_00631283
20810	Jüngst haben beide ihre noch bestehenden Anteile abgegeben.	abgegeben	2721	    1,045	0.0022	1333.875	german_de_news_2013_00649345
20811	Und dafür gibt es seiner Meinung nach im Wesentlichen zwei Gründe.	wesentlichen	2721	    1,045	0.0022	499.4545	german_de_news_2014_00839668
20812	Es ist sogar sehr wahrscheinlich, dass er an den wesentlichen Entscheidungen selbst im Gefängnis beteiligt bleibt.	wesentlichen	2721	    1,045	0.0022	602.5	german_de_news_2014_00468686
20813	Er bleibt am Leben weil der Westen KEINE wesentlichen wirtschaftlichen Interessen hat.	wesentlichen	2721	    1,045	0.0022	720.9167	german_de_news_2013_00462777
20814	Er erklärt die wesentlichen Fakten und gibt Tipps für den Alltag.	wesentlichen	2721	    1,045	0.0022	840.6364	german_de_news_2014_00441238
20815	Im Wesentlichen geben Franziskus' Worte deswegen auch die Positionen seiner Vorgänger wieder.	wesentlichen	2721	    1,045	0.0022	1068.6667	german_de_news_2014_00577685
20816	Mit Geld kann man sich vielleicht ein Cockpit kaufen, aber keine guten Ergebnisse.	cockpit	2722	    1,044	0.0022	454.2308	german_de_news_2013_00704607
20817	Fahrer zu werden geht über das Cockpit hinaus.	cockpit	2722	    1,044	0.0022	531	german_de_news_2014_00481281
